tract,Total Population,Group Quarter Population,Percent Female,Housholds,Family Households,Non-Family Households,"Single Person Households, % of Total","Households with Children, % of Total","Households with 60 years and older, % of Total",Average Household Size,Average Family Household Size,Asian,Black/African American,White,Native American Indian,Native Hawaiian/Pacific Islander,Other/Two or More Races,% Latino (of Any Race),0-4 Years,5-17 Years,18-34 Years,35-59 Years,60 and older,High School or Less,Some College/Associate Degree,College Degree,Graduate/Professional Degree,Foreign Born,English Only,Spanish Only,Asian/Pacific Islander,Other European Languages,Other Languages,% of All Households,% of Spanish-Speaking Households,% of Asian-Speaking Households,% of Other European-Speaking Households,% of Households Speaking Other Languages,Total Number of Units,Median Year Structure Built,Owner Occupied,Renter Occupied,Vacant Units,For Rent,For Sale Only,"Rented or Sold, Not Occupied","For Seasonal, Recreation or Occasional Use",Other Vacant,Median Year Moved in to Unit (Own),Median Year Moved in to Unit (Rent),Percent in Same House Last Year,Percent Abroad Last Year,Single Family Housing,2-4 Units,5-9 Units,10-19 Units,20 Units or More,Other Type,No Bedroom,1 Bedroom,2 Bedrooms,3-4 Bedrooms,5 or More Bedrooms,Median Rent,Median Contract Rent,Median Rent as % of Household Income,Median Home Value,Vehicles Available,Vehicles Homeowners,Vehicles Renters,Vehicles Per Capita,Households with no Vehicle,Percent of Homeowning Households,Percent of Renting Households,Median Household Income (B19013_001),Median Family Income (B19113_001),Per Capita Income,Percent in Poverty,Unemployment Rate,Percent Unemployment Female,Percent Unemployment Male,Employed Residents,Managerial Professional,Services,Sales and Office,Natural Resources,Production Transport Materials,Workers 16 Years and Older,Car,Drove Alone,Carpooled,Transit,Bike,Walk,Other Journey Type,Worked at Home
16200,3365,33,0.350074294,1846,0.356988082,0.643011918,0.468039003,0.036294691,0.174972914,1.804983749,2.441578149,0.290936107,0.044576523,0.538484398,0,0.001188707,0.124814264,0.099851412,0.020505201,0.011589896,0.430312036,0.421991085,0.115601783,0.242587601,0.095013477,0.360175202,0.30222372,0.302526003,0.657463592,0.094963592,0.133798544,0.108009709,0.005764563,0.060376214,0.007584951,0.035497573,0.017293689,0,2408,1965.942029,0.190140845,0.809859155,0.233388704,0.34341637,0,0.131672598,0.090747331,0.434163701,2013.822751,2015.603631,0.843656043,0.010823812,0.022840532,0.168604651,0.079318937,0.138704319,0.590531561,0,0.434385382,0.202657807,0.278239203,0.084717608,0,2371.287129,2316.358025,22.575,1614406.78,950,0.348421053,0.651578947,0.282317979,0.548212351,0.142450142,0.643478261,149712.6437,215461.8344,114091.6493,0.101634473,0.037166086,0.3728223,0.664343786,2487,0.741053478,0.097305991,0.148773623,0,0.012866908,2469,0.170109356,0.134467396,0.03564196,0.259214257,0.134062373,0.157148643,0.052247874,0.227217497
16300,4423,160,0.470947321,2077,0.407799711,0.592200289,0.392392874,0.161290323,0.251805489,2.052479538,2.829988194,0.092923355,0.219760344,0.523400407,0,0.004069636,0.159846258,0.153515713,0.094279901,0.049966086,0.260456704,0.43251187,0.16278544,0.131669535,0.141709696,0.393287435,0.333333333,0.176350893,0.829755367,0.045182227,0.043934099,0.037943085,0.043185222,0.01572641,0.008736895,0.003494758,0,0.003494758,2242,1939,0.20847376,0.79152624,0.073595004,0,0,0.393939394,0,0.606060606,2006.609756,2009.68254,0.815690867,0,0.181534344,0.318019625,0.161016949,0.231043711,0.102140946,0.006244425,0.247992864,0.218554862,0.314451383,0.194469224,0.024531668,1923.742138,1871.975806,24.93876404,1400229.358,1615,0.390092879,0.609907121,0.365136785,0.377467501,0.083140878,0.454987835,123263.8889,160641.0256,75223.6265,0.094829585,0.063080371,0.495036824,0.568043548,2926,0.741285031,0.119958988,0.069036227,0,0.069719754,2701,0.310625694,0.219918549,0.090707146,0.242502777,0.055164754,0.097741577,0.020733062,0.273232136
16400,4262,180,0.492961051,1726,0.320393975,0.679606025,0.357473928,0.16396292,0.158169177,2.365005794,3.289330922,0.094791178,0.058188644,0.698967621,0.003519474,0,0.144533083,0.155091506,0.073674331,0.030032848,0.423040826,0.371187236,0.102064758,0.117021277,0.164749856,0.479010926,0.239217941,0.146175504,0.775835866,0.120567376,0.053191489,0.050405268,0,0.003039514,0,0.003039514,0,0,1997,1939,0.176709154,0.823290846,0.135703555,0.20295203,0,0.715867159,0.081180812,0,2006.601563,2013.11875,0.822916667,0.006056202,0.047070606,0.234351527,0.192789184,0.353530295,0.172258388,0,0.092638958,0.381572359,0.314972459,0.210816224,0,2828.249337,2764.423077,19.79900285,1111486.486,1643,0.242848448,0.757151552,0.385499765,0.316917729,0.121311475,0.358902182,178523.4899,171551.7241,89273.67433,0.075846834,0.017935809,0.510698553,0.507237256,3121,0.685036847,0.07721884,0.171099007,0.011855175,0.054790131,2935,0.285178876,0.188415673,0.096763203,0.316865417,0.104258944,0.055195911,0.040545145,0.197955707
16500,5279,432,0.532108354,2196,0.379781421,0.620218579,0.337431694,0.137522769,0.234061931,2.2071949,2.661870504,0.106459557,0.076529646,0.677779883,0.03106649,0,0.108164425,0.12350824,0.03125592,0.069899602,0.45368441,0.304034855,0.141125213,0.151768065,0.128925983,0.451350758,0.267955194,0.223148324,0.752639812,0.059835745,0.047712163,0.134532655,0.005279625,0.063746578,0.032068831,0.015252249,0.016425499,0,2452,1939,0.270491803,0.729508197,0.104404568,0.19140625,0,0.23046875,0.3046875,0.22265625,2011.356589,2015.065744,0.671707504,0.00823124,0.055057096,0.467373573,0.254486134,0.163539967,0.05954323,0,0.101141925,0.331158238,0.391109299,0.176590538,0,2287.037037,2168.224299,20.40615942,1363436.123,1629,0.379373849,0.620626151,0.308581171,0.331056466,0.116161616,0.410736579,158571.4286,204376.5427,75888.61527,0.116242352,0.045146727,0.538374718,0.506772009,3384,0.666666667,0.150118203,0.165484634,0.005023641,0.012706856,3321,0.232158988,0.163203854,0.068955134,0.28485396,0.10298103,0.1044866,0.036434809,0.239084613
16601,3180,63,0.372641509,1434,0.348675035,0.651324965,0.359135286,0.09902371,0.264295676,2.173640167,3.064,0.087735849,0.031761006,0.751257862,0.001257862,0,0.127987421,0.045597484,0.00408805,0.083962264,0.393081761,0.337106918,0.181761006,0.118759455,0.1301059,0.550680787,0.200453858,0.168553459,0.853804863,0.018629618,0.06630881,0.06125671,0,0.009788443,0,0.005367856,0.004420587,0,1521,1939,0.207112971,0.792887029,0.057199211,0.413793103,0,0,0.586206897,0,1995.944882,2015.040512,0.842753394,0.004736344,0.105193951,0.355029586,0.333990796,0.142669297,0.063116371,0,0.120315582,0.293885602,0.236686391,0.295200526,0.0539119,2909.438776,2760.582011,23.75953488,1608333.333,1254,0.345295056,0.654704944,0.394339623,0.331241283,0.117845118,0.386983289,161514.1956,193478.2609,89604.62264,0.104716981,0.025549081,0.404303003,0.621246078,2174,0.578656854,0.143514259,0.252529899,0,0.025298988,2051,0.203315456,0.166747928,0.036567528,0.386153096,0.055582643,0.065333983,0.027303754,0.262311068
16602,2498,0,0.377101681,1015,0.42364532,0.57635468,0.275862069,0.088669951,0.038423645,2.461083744,3.251162791,0.112489992,0.098478783,0.739391513,0,0,0.049639712,0.017213771,0.01561249,0.055244195,0.65692554,0.246196958,0.026020817,0.032014229,0.118719431,0.601156069,0.248110271,0.106885508,0.860105734,0,0.061407076,0.056527044,0.021960146,0.012200081,0,0,0.012200081,0,1209,1939,0.17044335,0.82955665,0.160463193,0.396907216,0,0.407216495,0.195876289,0,2009.805195,2015.459574,0.801841473,0.018815052,0.049627792,0.401157982,0.093465674,0.289495451,0.139784946,0.026468156,0.157154673,0.169561621,0.202646816,0.47063689,0,2841.397849,2796.551724,20.80454545,1502873.563,1033,0.253630203,0.746369797,0.413530825,0.269950739,0,0.325415677,181791.3386,165789.4737,95159.56765,0.061649319,0.016003658,0.366712391,0.649291267,2152,0.619423792,0.086895911,0.243494424,0.025557621,0.024628253,2146,0.22693383,0.135601118,0.091332712,0.364398882,0.039142591,0.065703635,0.049860205,0.253960857
16700,5427,106,0.422517044,2377,0.295330248,0.704669752,0.286495583,0.129995793,0.137568363,2.23853597,2.636752137,0.135802469,0.046434494,0.754376267,0,0,0.06338677,0.061359867,0.028745163,0.046987286,0.494011424,0.351943984,0.078312143,0.03924612,0.146563193,0.45631929,0.357871397,0.103740556,0.873268829,0.015177386,0.059760956,0.039081768,0.012711061,0.002656042,0,0.002656042,0,0,2569,1939,0.260412284,0.739587716,0.074737252,0,0,0.265625,0.411458333,0.322916667,2010.980663,2014.464752,0.776437848,0.003339518,0.109381082,0.390035033,0.214480343,0.209420008,0.070844687,0.005838848,0.01673803,0.401712729,0.271311794,0.271311794,0.038925652,2674.358974,2450,18.43879142,1495923.913,1873,0.403630539,0.596369461,0.345126221,0.413967186,0.1453958,0.508532423,204498.6485,214110.9939,122141.8832,0.042376018,0.035327265,0.426311227,0.609016038,4451,0.71467086,0.053920467,0.150527971,0.039317007,0.041563694,4407,0.173587474,0.154980713,0.018606762,0.390288178,0.101883367,0.057408668,0.05377808,0.223054232
16801,4243,0,0.405137874,2062,0.2628516,0.7371484,0.381183317,0.122211445,0.180407371,2.05771096,2.904059041,0.182182418,0.05020033,0.623379684,0.001649776,0,0.142587792,0.122790478,0.034645298,0.056799434,0.345981617,0.455809569,0.106764082,0.081237911,0.156396795,0.457308649,0.305056645,0.217299081,0.817382813,0.059814453,0.067382813,0.040283203,0.015136719,0.022216797,0.001708984,0.018798828,0.001708984,0,2267,1939,0.204655674,0.795344326,0.090427878,0.302439024,0,0.487804878,0.209756098,0,2008.421053,2015.412399,0.818355641,0.020315488,0.086016762,0.30304367,0.161887958,0.102779003,0.346272607,0,0.079400088,0.409792678,0.337891487,0.164975739,0.007940009,2543.624161,2504.62963,22.2125,1206349.206,1600,0.29375,0.70625,0.37709168,0.390882638,0.1492891,0.45304878,172959.1837,204377.2795,109883.5022,0.075847357,0.030045524,0.371471927,0.658573596,3196,0.684605757,0.096370463,0.160826033,0.008760951,0.049436796,3178,0.142857143,0.125550661,0.017306482,0.342983008,0.088735053,0.123977344,0.068281938,0.233165513
16802,3709,133,0.485845241,2043,0.259911894,0.740088106,0.53793441,0.077337249,0.237885463,1.750367107,2.532956685,0.221623079,0.119708816,0.529522782,0,0,0.129145322,0.119439202,0.050417902,0.038285252,0.399568617,0.355891076,0.155837153,0.141696458,0.203119922,0.349041274,0.306142346,0.177675923,0.781942078,0.058489495,0.05479841,0.081771721,0.022998296,0.028960818,0.014480409,0.014480409,0,0,2277,1953.018018,0.183553598,0.816446402,0.102766798,0.602564103,0,0.175213675,0,0.222222222,2015.006757,2015.103728,0.717528028,0.019414821,0.057092666,0.122529644,0.241106719,0.113306983,0.465963988,0,0.140535793,0.434343434,0.329819939,0.095300834,0,1785.465116,1768.0131,27.89809384,1109259.259,1153,0.344319167,0.655680833,0.310865462,0.525697504,0.205333333,0.597721823,92681.81818,157061.0687,86512.64492,0.11636165,0.014005602,0.511404562,0.50260104,2464,0.698051948,0.137175325,0.147727273,0,0.017045455,2464,0.193587662,0.175730519,0.017857143,0.252840909,0.018262987,0.258116883,0.032873377,0.244318182
16900,3132,21,0.36238825,1665,0.216216216,0.783783784,0.476276276,0.118318318,0.199399399,1.868468468,3.008333333,0.146871009,0.018518519,0.666985951,0.025862069,0.01660281,0.125159642,0.108876117,0.026819923,0.084610473,0.321519796,0.442528736,0.124521073,0.091078067,0.155390335,0.426022305,0.327509294,0.254789272,0.778871391,0.047900262,0.092847769,0.052493438,0.027887139,0.020997375,0,0.005249344,0.015748031,0,1766,1939,0.328528529,0.671471471,0.057191393,0.306930693,0,0.465346535,0.227722772,0,2010.578125,2014.92268,0.796485623,0.043450479,0.125141563,0.3799547,0.23612684,0.096828992,0.161947905,0,0.167044168,0.313703284,0.305775764,0.213476784,0,2289.655172,2243.333333,26.17397959,1397988.506,1106,0.527124774,0.472875226,0.353128991,0.482882883,0.180987203,0.63059034,135100,212656.1079,101030.2682,0.084217293,0.129018789,0.353653445,0.775365344,2086,0.767497603,0.074784276,0.117449664,0,0.040268456,2062,0.117846751,0.087293889,0.030552861,0.458777886,0.064015519,0.112512124,0.022308438,0.224539282
17000,4375,0,0.3792,2248,0.43905694,0.56094306,0.327402135,0.115213523,0.244217082,1.946174377,2.495440729,0.123885714,0.025142857,0.732114286,0,0,0.118857143,0.064228571,0.021714286,0.084571429,0.222857143,0.498514286,0.172342857,0.072769349,0.076626382,0.461301106,0.389303163,0.195657143,0.837149533,0.03271028,0.030373832,0.085514019,0.014252336,0,0,0,0,0,2534,1950.893617,0.512455516,0.487544484,0.112865036,0.486013986,0,0.41958042,0.048951049,0.045454545,2006.559767,2012.583082,0.891080028,0.016051364,0.333859511,0.356353591,0.106550908,0.046566693,0.156669298,0,0.069060773,0.309392265,0.3074191,0.264798737,0.049329124,2393.75,2393.75,16.31111111,1558295.964,2719,0.656859139,0.343140861,0.621485714,0.159697509,0.042534722,0.282846715,209857.5371,217144.494,137998.9486,0.036114286,0.024215247,0.321076233,0.703139013,3264,0.771752451,0.040441176,0.159313725,0.013786765,0.014705882,3102,0.245325596,0.212443585,0.032882012,0.387491941,0.050612508,0.046099291,0.109284333,0.161186331
17101,4249,106,0.46034361,1757,0.449060899,0.550939101,0.282299374,0.254410928,0.227091633,2.357996585,3.089987326,0.128971523,0.021416804,0.747469993,0.002353495,0,0.099788185,0.035302424,0.100023535,0.10214168,0.31160273,0.332784185,0.15344787,0.039473684,0.118115055,0.444614443,0.397796818,0.140268298,0.869246862,0.017782427,0.038441423,0.074529289,0,0.006276151,0.006276151,0,0,0,2043,1939,0.360842345,0.639157655,0.13999021,0.059440559,0,0.723776224,0.185314685,0.031468531,2009.207921,2015.69214,0.765675743,0.011241569,0.270190896,0.398433676,0.135095448,0.084679393,0.111600587,0,0.092511013,0.300048948,0.258443465,0.311796378,0.037200196,2481.601732,2393.312102,20.72649254,1966101.695,2048,0.509277344,0.490722656,0.481995764,0.240751281,0.085173502,0.32858415,180545.1128,211095.1183,90810.96729,0.048792509,0.028047868,0.493268512,0.534779357,2599,0.810696422,0.031165833,0.143901501,0.00230858,0.011927664,2519,0.262008734,0.227074236,0.034934498,0.299722112,0.069472013,0.049225883,0.040095276,0.279475983
17102,3671,21,0.556251703,1567,0.407147415,0.592852585,0.328015316,0.210593491,0.282705807,2.32929164,3.114420063,0.061291201,0.017706347,0.790520294,0.002996459,0,0.127485699,0.156360665,0.087714519,0.068918551,0.312993735,0.370743667,0.159629529,0.097367472,0.131987018,0.394157952,0.376487559,0.181694361,0.77635115,0.082711257,0.048969842,0.091967752,0,0.011943864,0.005374739,0,0.006569125,0,1732,1939,0.310146777,0.689853223,0.095265589,0.187878788,0,0.321212121,0.351515152,0.139393939,2010.054348,2013.42511,0.73021978,0.017857143,0.109699769,0.483256351,0.28926097,0.107967667,0.009815242,0,0.038683603,0.372401848,0.273672055,0.300230947,0.015011547,2456.709957,2399.553571,20.55294118,1580357.143,1582,0.331226296,0.668773704,0.430945247,0.254626675,0.220164609,0.270120259,172484.2767,213249.3779,101227.6764,0.064763996,0.023704299,0.532342306,0.491361993,2430,0.73744856,0.072016461,0.168312757,0.006995885,0.015226337,2414,0.291632146,0.263463132,0.028169014,0.321458161,0.041839271,0.091549296,0.048053024,0.205468103
17602,3218,31,0.370416408,1643,0.269020085,0.730979915,0.629945222,0.122945831,0.293365794,1.93974437,3.954751131,0.445307644,0.22156619,0.238346799,0,0,0.094779366,0.019888129,0,0.067122436,0.312616532,0.458048477,0.162212554,0.322058824,0.313970588,0.295955882,0.068014706,0.361404599,0.567433188,0.050031075,0.309819764,0.056556868,0.016159105,0.050031075,0.019888129,0.008701057,0.021441889,0,1837,1967.679426,0.034083993,0.965916007,0.105606968,0.690721649,0,0,0.309278351,0,2015.25,2013.257009,0.754816656,0.025481666,0,0.019052803,0,0.172019597,0.808927599,0,0.577572128,0.20413718,0.082199238,0.080021775,0.056069679,1294.689119,1283.469945,23.52039275,718750,,,,,0.734023128,0.571428571,0.739760555,54728.26087,131081.0811,43080.17402,0.163455562,0.065164135,0.422831945,0.64233219,1908,0.329140461,0.334381551,0.306079665,0,0.030398323,1908,0.173480084,0.127358491,0.046121593,0.117400419,0.039308176,0.444968553,0.053983229,0.170859539
17603,4509,152,0.425149701,2280,0.335087719,0.664912281,0.59254386,0.182894737,0.230263158,1.910964912,3.471204188,0.502994012,0.056331781,0.29075183,0,0,0.149922377,0.132623642,0.033932136,0.092259925,0.3222444,0.412730095,0.138833444,0.199426934,0.233237822,0.33982808,0.227507163,0.441561322,0.413911846,0.109274564,0.40174472,0.049586777,0.025482094,0.1271809,0,0.125114784,0.002066116,0,2709,2007.39819,0.200877193,0.799122807,0.158361019,0.249417249,0,0.186480186,0.24009324,0.324009324,2016.011321,2015.34713,0.873917869,0.015982242,0.015134736,0.059800664,0.085640458,0.043558509,0.795865633,0,0.290513104,0.364341085,0.291251384,0.053894426,0,1483.333333,1483.333333,30.57108014,598101.2658,983,0.297049847,0.702950153,0.218008428,0.638596491,0.589519651,0.650933041,73558.95197,98982.55814,58571.41273,0.178571429,0.046706169,0.435691879,0.611014291,2735,0.478976234,0.181718464,0.24606947,0.011700183,0.081535649,2715,0.133701657,0.133701657,0,0.434990792,0.018416206,0.152486188,0.020994475,0.239410681
17604,2856,0,0.31407563,1995,0.097744361,0.902255639,0.777443609,0.049122807,0.087719298,1.431578947,3.861538462,0.392156863,0.238095238,0.197128852,0.011554622,0.025910364,0.135154062,0.167366947,0.025910364,0.045518207,0.441526611,0.414215686,0.072829132,0.215662651,0.240963855,0.307630522,0.235742972,0.37535014,0.593457944,0.078720345,0.293673616,0.034148095,0,0.059309849,0.038102085,0.021207764,0,0,2466,2008.32618,0.093734336,0.906265664,0.190997567,0.416135881,0,0.199575372,0.095541401,0.288747346,2013.833333,2015.695187,0.733543417,0.008053221,0.01054339,0,0.01378751,0.04217356,0.933495539,0,0.5,0.406731549,0.084347121,0.00892133,0,1608.974359,1608.974359,23.85855513,621093.75,,,,,0.808521303,0.834224599,0.805862832,101197.318,137750,83342.82213,0.094187675,0.09945217,0.319005478,0.780446692,2137,0.646233037,0.069723912,0.121665887,0.020121666,0.142255498,2110,0.088151659,0.088151659,0,0.226540284,0.082464455,0.465876777,0.039336493,0.097630332
17700,1989,8,0.40925088,783,0.448275862,0.551724138,0.287356322,0.19412516,0.168582375,2.530012771,3.413105413,0.20361991,0.01256913,0.439919558,0.02513826,0,0.318753142,0.395173454,0.036199095,0.087983912,0.353946707,0.423831071,0.098039216,0.185661765,0.169117647,0.389093137,0.256127451,0.311211664,0.561815336,0.303077726,0.096504956,0.038601982,0,0.030255608,0.030255608,0,0,0,973,1941.586538,0.217113665,0.782886335,0.195272354,0.278947368,0.021052632,0.063157895,0.257894737,0.378947368,2015.028571,2015.543269,0.793242562,0,0.094552929,0.286742035,0.233299075,0.169578623,0.215827338,0,0.136690647,0.382322713,0.317574512,0.158273381,0.005138746,2651.442308,2502.314815,23.79285714,1235294.118,739,0.201623816,0.798376184,0.371543489,0.240102171,0.411764706,0.192495922,146143.617,102976.1905,70542.182,0.048607595,0.015017065,0.389078498,0.625938567,1443,0.566181566,0.162855163,0.158004158,0.065835066,0.047124047,1407,0.334044065,0.304193319,0.029850746,0.300639659,0.060412225,0.074626866,0.015636105,0.21464108
17801,3636,0,0.552255226,2392,0.366220736,0.633779264,0.575250836,0.037207358,0.592809365,1.52006689,2.200913242,0.637238724,0.025852585,0.27310231,0,0,0.063806381,0.074532453,0.020077008,0.010451045,0.20819582,0.23569857,0.525577558,0.373607038,0.170087977,0.243108504,0.213196481,0.732673267,0.283188324,0.031153522,0.598652821,0.073252877,0.013752456,0.413415661,0.001964637,0.388998035,0.008700533,0.013752456,2618,1986.696165,0.246655518,0.753344482,0.086325439,0.309734513,0.137168142,0,0.384955752,0.168141593,2010.828402,2012.926209,0.800828729,0.023756906,0.062261268,0.003055768,0.01986249,0.030939649,0.883880825,0,0.424751719,0.44499618,0.093964859,0.032085561,0.004201681,474.3697479,469.0789474,28.99677419,880681.8182,1075,0.626046512,0.373953488,0.295654565,0.606605351,0.086440678,0.776914539,30040.65041,59508.19672,67865.18152,0.217546755,0.071095571,0.511072261,0.56002331,1594,0.791718946,0.164366374,0.032622334,0.004391468,0.006900878,1583,0.062539482,0.062539482,0,0.125078964,0.006948831,0.427037271,0.00315856,0.375236892
17803,2507,84,0.328679697,1086,0.501841621,0.498158379,0.372007366,0.178637201,0.139963168,2.231123389,2.972477064,0.447546869,0.011567611,0.380933387,0,0.01914639,0.140805744,0.164738732,0.050259274,0.082568807,0.424411647,0.347826087,0.094934184,0.282778865,0.215753425,0.323874755,0.177592955,0.491424013,0.454850903,0.148677026,0.377572449,0.018899622,0,0.218815624,0.091138177,0.127677446,0,0,1326,2007.98627,0.213627993,0.786372007,0.180995475,0.833333333,0,0,0,0.166666667,2015.941176,2016.151042,0.608296769,0.018348624,0.068627451,0.147812971,0.040723982,0.058069382,0.684766214,0,0.250377074,0.417797888,0.207390649,0.124434389,0,1700.35461,1626.530612,35.05714286,1607142.857,679,0.437407953,0.562592047,0.270841643,0.519337017,0.137931034,0.62295082,89141.41414,153645.8333,79023.17511,0.156631408,0.041273585,0.250589623,0.790683962,1626,0.553505535,0.29704797,0.073800738,0,0.075645756,1483,0.139581929,0.090357384,0.049224545,0.355360755,0.081591369,0.201618341,0.108563722,0.113283884
17804,4474,109,0.537773804,2093,0.285714286,0.714285714,0.458671763,0.101767797,0.178213091,2.085523172,3.244147157,0.408582924,0.009387573,0.314036656,0.001788109,0,0.266204738,0.269557443,0.02704515,0.109521681,0.438757264,0.320965579,0.103710326,0.159123256,0.133219471,0.472815258,0.234842015,0.471390255,0.55547898,0.211807949,0.140133241,0.089593384,0.002986446,0.228348266,0.172294969,0.049391224,0.006662072,0,2468,1983.055556,0.298614429,0.701385571,0.151944895,0.666666667,0,0,0,0.333333333,2015.180982,2014.411765,0.759722843,0.045820295,0.0863047,0.205429498,0.118719611,0.175040519,0.414505673,0,0.279578606,0.27917342,0.308752026,0.109400324,0.023095624,1980.182927,1826.822917,31.475,981803.7975,1375,0.436363636,0.563636364,0.307331247,0.472049689,0.2368,0.572207084,126542.2078,78921.56863,74514.26017,0.108944183,0.021475257,0.435107376,0.58636788,3124,0.693661972,0.133162612,0.078425096,0,0.09475032,3136,0.161033163,0.103954082,0.057079082,0.20057398,0.028380102,0.359375,0.051977041,0.198660714
